work_year,salary,remote_ratio
2023,330000,0
2023,204000,0
2023,180000,100
2023,160000,100
2023,193600,0
2023,130838,0
2023,225500,0
2023,139400,0
2023,143000,0
2023,95000,0
2023,328133,0
2023,218755,0
2023,250830,0
2023,143370,0
2023,260000,0
2023,160000,0
2023,203500,0
2023,166500,0
2023,180000,0
2023,162000,0
2023,145000,100
2023,115000,100
2023,180400,0
2023,138800,0
2023,148350,0
2023,87400,0
2023,87500,100
2023,62500,100
2023,157550,0
2023,104650,0
2023,115500,0
2023,73500,0
2023,309000,0
2023,142000,0
2023,139500,100
2023,118575,100
2023,129150,0
2023,98400,0
2023,192500,100
2023,140000,100
2023,55000,100
2023,55000,100
2023,98010,0
2023,66825,0
2023,145000,0
2023,130000,0
2023,95000,100
2023,80000,100
2023,204500,0
2023,142200,0
2023,120000,0
2023,100000,0
2023,190000,100
2023,170000,100
2023,155000,0
2023,130000,0
2023,115500,0
2023,73500,0
2023,204500,0
2023,142200,0
2023,170000,0
2023,120000,0
2023,229000,0
2023,131000,0
2023,85000,0
2023,75000,0
2023,192000,100
2023,164000,100
2023,181500,0
2023,112200,0
2023,223800,0
2023,172100,0
2023,258800,0
2023,199200,0
2023,185000,0
2023,148000,0
2023,193600,0
2023,119700,0
2023,175750,0
2023,136742,0
2023,257400,0
2023,193500,0
2023,228856,100
2023,144540,100
2023,170000,100
2023,140000,100
2023,155000,100
2023,125000,100
2023,170000,100
2023,140000,100
2023,150600,100
2023,120500,100
2023,176000,0
2023,152000,0
2023,200000,100
2023,115500,0
2023,73500,0
2023,110000,0
2023,80000,0
2023,225000,100
2023,172758,100
2023,70000,100
2023,55000,100
2023,110000,0
2023,85000,0
2023,42000,0
2023,35000,0
2023,245000,100
2023,194992,100
2023,140000,0
2023,100000,0
2023,213800,0
2023,180300,0
2023,145000,0
2023,90000,0
2023,375500,100
2023,250300,100
2023,250500,0
2023,166600,0
2023,262269,100
2023,230797,100
2023,147100,0
2023,90700,0
2023,185000,0
2023,145000,0
2023,100000,0
2023,75000,0
2023,80000,0
2023,50750,0
2023,115000,100
2023,90000,100
2023,195000,100
2023,73500,100
2023,155000,0
2023,84800,0
2023,185000,0
2023,145000,0
2023,158900,100
2023,132400,100
2023,140000,100
2023,130000,0
2023,100000,0
2023,163800,0
2023,126000,0
2023,225000,100
2023,111967,100
2023,205600,0
2023,105700,0
2023,115500,0
2023,73500,0
2023,104000,0
2023,88000,0
2023,216027,100
2023,101028,100
2023,45000,0
2023,36000,0
2023,309400,0
2023,159100,0
2023,142000,0
2023,128000,0
2023,174350,100
2023,126800,100
2023,226600,0
2023,140100,0
2023,180000,0
2023,162000,0
2023,262000,0
2023,186000,0
2023,185000,0
2023,79600,0
2023,129000,100
2023,95000,100
2023,175000,0
2023,120000,0
2023,75000,0
2023,55000,0
2023,27500,50
2023,130000,100
2023,105000,100
2023,232200,0
2023,119000,0
2023,268000,0
2023,137500,0
2023,153300,100
2023,104244,100
2023,216000,100
2023,184000,100
2023,190000,100
2023,145000,100
2023,155000,0
2023,135000,0
2023,226000,100
2023,160000,100
2023,80000,0
2023,70000,0
2023,198800,0
2023,122600,0
2023,230000,100
2023,196000,100
2023,181500,0
2023,127000,0
2023,210000,0
2023,120000,100
2023,385000,100
2023,245000,100
2023,225000,0
2023,175000,0
2023,148500,100
2023,117000,100
2023,131650,0
2023,105320,0
2023,210000,0
2023,151800,0
2023,147500,100
2023,112500,100
2023,240000,0
2023,163200,0
2023,134200,0
2023,103200,0
2023,65000,100
2023,55000,100
2023,234000,0
2023,176000,0
2023,165400,0
2023,127300,0
2023,180400,0
2023,138800,0
2023,100000,50
2023,30390,100
2023,3200000,50
2023,185900,0
2023,129300,0
2023,115500,0
2023,73500,0
2023,145000,0
2023,135000,0
2023,126900,0
2023,77900,0
2023,85000,0
2023,75000,0
2023,90000,100
2023,75000,100
2023,330000,0
2023,204000,0
2023,169000,0
2023,110600,0
2023,2000000,100
2023,3600000,100
2023,115500,0
2023,73500,0
2023,168000,100
2023,130000,100
2023,225500,0
2023,139400,0
2023,150000,0
2023,140000,0
2023,226000,100
2023,162000,100
2023,200000,100
2023,150000,100
2023,195000,0
2023,160000,0
2023,154000,0
2023,82000,0
2023,160000,100
2023,145000,100
2023,239400,0
2023,136800,0
2023,329500,100
2023,269600,100
2023,120000,0
2023,100000,0
2023,204500,0
2023,142200,0
2023,230000,100
2023,180000,100
2023,164000,100
2023,130000,100
2023,169000,0
2023,91000,0
2023,323300,0
2023,184700,0
2023,145000,0
2023,130000,0
2023,170000,0
2023,120000,0
2023,210000,0
2023,136000,0
2023,171250,0
2023,113750,0
2023,136000,100
2023,104000,100
2023,195000,100
2023,142000,100
2023,185900,0
2023,129300,0
2023,194100,0
2023,152300,0
2023,190000,0
2023,120000,0
2023,240000,100
2023,157250,100
2023,212000,100
2023,170000,100
2023,194400,100
2023,132192,100
2023,204500,0
2023,142200,0
2023,174000,100
2023,134000,100
2023,36000,100
2023,152000,100
2023,144700,0
2023,85500,0
2023,115500,0
2023,73500,0
2023,49200,0
2023,36000,0
2023,200000,0
2023,160000,0
2023,67500,0
2023,46500,0
2023,265800,100
2023,177200,100
2023,222000,0
2023,115920,0
2023,250000,100
2023,190000,100
2023,60000,100
2023,284310,0
2023,153090,0
2023,324000,0
2023,159000,0
2023,204500,0
2023,142200,0
2023,309000,0
2023,142000,0
2023,247300,0
2023,139700,0
2023,95000,100
2023,80000,100
2023,130500,0
2023,111000,0
2023,213210,100
2023,102434,100
2023,200000,0
2023,140000,0
2023,226600,0
2023,140100,0
2023,225000,100
2023,156400,100
2023,250000,0
2023,176000,0
2022,80000,50
2023,233400,100
2023,145300,100
2023,248000,0
2023,149000,0
2023,156450,100
2023,119200,100
2023,115500,0
2023,73500,0
2023,185000,0
2023,120250,0
2023,216000,100
2023,184000,100
2023,300000,0
2023,200000,0
2023,230000,100
2023,196000,100
2023,192000,100
2023,164000,100
2023,225000,0
2023,152700,0
2023,192000,100
2023,164000,100
2023,115500,0
2023,73500,0
2023,60000,50
2023,160000,0
2023,140000,0
2023,139152,0
2023,82452,0
2023,204500,0
2023,142200,0
2023,85000,0
2023,65000,0
2023,139000,0
2023,85700,0
2023,248100,0
2023,145900,0
2023,200000,100
2023,145000,100
2023,230000,0
2023,184000,0
2023,269500,0
2023,166600,0
2023,295500,100
2023,165200,100
2023,226600,0
2023,140100,0
2023,235000,0
2023,135000,0
2023,110000,0
2023,75000,0
2023,180000,100
2023,144000,100
2023,40000,100
2023,35000,100
2023,65000,0
2023,55000,0
2023,160667,0
2023,130000,0
2023,140400,100
2023,169000,0
2023,110600,0
2023,225500,0
2023,139400,0
2023,304200,0
2023,173800,0
2023,191765,0
2023,134326,0
2023,173000,0
2023,160000,0
2023,258384,100
2023,153100,100
2023,135000,0
2023,70000,0
2023,168000,100
2023,130000,100
2023,146200,0
2023,116960,0
2023,226700,0
2023,133300,0
2023,370000,0
2023,245000,0
2023,208450,0
2023,151600,0
2023,111600,0
2023,72000,0
2023,359170,0
2023,295490,0
2023,90000,50
2023,90000,100
2023,84000,100
2023,110000,100
2023,90000,100
2023,110000,0
2023,70000,0
2023,45000,0
2023,36000,0
2023,90000,0
2023,75000,0
2023,253000,100
2023,162000,100
2023,115000,0
2023,85000,0
2023,164000,0
2023,130000,0
2023,359170,0
2023,295490,0
2023,145900,0
2023,128100,0
2023,127000,100
2023,95000,100
2023,94600,0
2023,86000,0
2023,72000,100
2023,60000,100
2023,136000,0
2023,104000,0
2023,323300,0
2023,184700,0
2023,150000,100
2023,101570,100
2023,247500,0
2023,172200,0
2023,198800,0
2023,122600,0
2023,173650,0
2023,113900,0
2023,185000,100
2023,126000,100
2023,139500,0
2023,110000,0
2023,160000,0
2023,130000,0
2023,280000,0
2023,200000,0
2023,100000,0
2023,60000,0
2023,248100,0
2023,145900,0
2023,220000,0
2023,175000,0
2023,175000,0
2023,150000,0
2023,145000,0
2023,130000,0
2023,115500,0
2023,73500,0
2023,150000,0
2023,135000,0
2023,150000,100
2023,85000,100
2023,210000,100
2023,170000,100
2023,160000,100
2023,108000,100
2023,115000,100
2023,110000,100
2023,220000,0
2023,185000,0
2023,182500,100
2023,135000,100
2023,208500,0
2023,165000,0
2023,35000,100
2023,146000,0
2023,94000,0
2023,225000,0
2023,156400,0
2023,300000,100
2023,91000,0
2023,86000,0
2023,205500,0
2023,132500,0
2023,115500,0
2023,73500,0
2023,180000,100
2023,204500,0
2023,142200,0
2023,97750,0
2023,75000,0
2023,252990,100
2023,162170,100
2023,216000,0
2023,184000,0
2023,170000,100
2023,120000,100
2023,133200,100
2023,84000,100
2023,75000,0
2023,67500,0
2023,70000,100
2023,50000,100
2023,300000,0
2023,160000,0
2023,142000,0
2023,128000,0
2023,160000,100
2023,140000,100
2023,265000,100
2023,153000,100
2023,143000,100
2023,126277,100
2023,230000,100
2023,153000,100
2023,224500,0
2023,126900,0
2023,115500,0
2023,73500,0
2023,145000,100
2023,115000,100
2023,227700,100
2023,154836,100
2023,140000,0
2023,126000,0
2023,165000,0
2023,127000,0
2023,209000,0
2023,112500,0
2023,140000,100
2023,110000,100
2023,185900,0
2023,129300,0
2023,370000,0
2023,300000,0
2023,136000,100
2023,104000,100
2023,214000,0
2023,154000,0
2023,205000,100
2023,157500,100
2023,255000,0
2023,178000,0
2023,155000,0
2023,109283,0
2023,189000,0
2023,137000,0
2023,120000,100
2023,110000,100
2023,204500,0
2023,142200,0
2023,100000,0
2023,75000,0
2023,181500,0
2023,112200,0
2023,40000,100
2023,35000,100
2023,170500,100
2023,118575,100
2023,130000,100
2023,100000,100
2022,93000,100
2023,23100,100
2023,172200,100
2023,131200,100
2023,154500,100
2023,131325,100
2023,110400,0
2023,68000,0
2023,115500,0
2023,73500,0
2023,140000,0
2023,100000,0
2023,192000,100
2023,138240,100
2023,225000,0
2023,190000,0
2023,207500,100
2023,172900,100
2023,135000,0
2023,70000,0
2023,254000,0
2023,185000,0
2023,162000,100
2023,111000,100
2023,225000,0
2023,156400,0
2023,147100,0
2023,90700,0
2023,90000,0
2023,70000,0
2023,168400,0
2023,105200,0
2023,237000,0
2023,170112,0
2023,24000,100
2023,125000,50
2023,155000,100
2023,130000,100
2023,105000,0
2023,70000,0
2023,140000,0
2023,120000,0
2023,115000,0
2023,85000,0
2023,260000,100
2023,234000,100
2023,204500,0
2023,142200,0
2023,330000,0
2023,204000,0
2023,180000,100
2023,165000,100
2023,185900,0
2023,167310,0
2023,94600,0
2023,86000,0
2023,297300,100
2023,198200,100
2023,167000,0
2023,150000,0
2023,121000,100
2023,101570,100
2023,175000,100
2023,125000,100
2023,325000,100
2023,171000,100
2023,180000,0
2023,137000,0
2023,265000,100
2023,172000,100
2023,155810,0
2023,106720,0
2023,160800,0
2023,132200,0
2023,133000,100
2023,113000,100
2023,105000,0
2023,75000,0
2023,208400,100
2023,139000,100
2023,157550,0
2023,104650,0
2023,240500,0
2023,123700,0
2023,205600,0
2023,105700,0
2023,78000,100
2023,121000,0
2023,78000,0
2023,85600,0
2023,48915,0
2023,78000,0
2023,68000,0
2023,49500,100
2023,41818,100
2023,275500,0
2023,206000,0
2023,202800,0
2023,104300,0
2023,52200,100
2023,44272,100
2023,154000,0
2023,102000,0
2023,140000,0
2023,100000,0
2023,91000,0
2023,86000,0
2023,228000,0
2023,136000,0
2023,180000,100
2023,140000,100
2023,175000,100
2023,155000,100
2022,15662,100
2023,207611,100
2023,127876,100
2023,111000,0
2023,104000,0
2023,128000,0
2023,81500,0
2023,50000,0
2023,35000,0
2023,97750,0
2023,75000,0
2023,238000,0
2023,176000,0
2023,192000,0
2023,92000,0
2023,195000,0
2023,125000,0
2023,204500,0
2023,142200,0
2023,132600,100
2023,81500,100
2023,202400,0
2023,147200,0
2023,175000,100
2023,135000,100
2023,238000,0
2023,176000,0
2023,239000,0
2023,136000,0
2023,54000,100
2023,36000,100
2023,176000,100
2023,118720,100
2023,204500,0
2023,138900,0
2023,140000,100
2023,95000,100
2023,240000,0
2023,157000,0
2023,165000,100
2023,136000,100
2023,230000,100
2023,196000,100
2023,272300,0
2023,222800,0
2023,167500,0
2023,106500,0
2023,172750,100
2023,82500,100
2023,165600,0
2023,65800,0
2023,192000,100
2023,164000,100
2023,145000,0
2023,130000,0
2023,226600,0
2023,140100,0
2023,185900,0
2023,129300,0
2023,331640,0
2023,267720,0
2023,281000,0
2023,181000,0
2023,207611,100
2023,127876,100
2023,225000,0
2023,168000,0
2023,280600,0
2023,158600,0
2023,200000,0
2023,140000,0
2023,283780,0
2023,218540,0
2023,178500,0
2023,100000,0
2023,323300,0
2023,184700,0
2023,248100,0
2023,145900,0
2023,100000,0
2023,85000,0
2023,185000,100
2023,137700,100
2023,205500,0
2023,132500,0
2023,65100,100
2023,44640,100
2023,181500,0
2023,112200,0
2023,192000,100
2023,164000,100
2023,161000,100
2023,123000,100
2023,247300,0
2023,139700,0
2023,145000,100
2023,106000,100
2023,200000,100
2023,160000,100
2023,204600,0
2023,126500,0
2023,278700,0
2023,159300,0
2023,180000,0
2023,140000,0
2023,238000,0
2023,176000,0
2023,125000,0
2023,65000,0
2023,230000,0
2023,175000,0
2023,130000,100
2023,100000,100
2023,252990,100
2023,162170,100
2023,183000,100
2023,122000,100
2023,253000,100
2023,172040,100
2023,310270,0
2023,239080,0
2023,85000,100
2023,70000,100
2023,135000,100
2023,125000,100
2023,253000,100
2023,172040,100
2023,135000,0
2023,108000,0
2023,225500,0
2023,139400,0
2023,120000,100
2023,50000,100
2023,227850,100
2023,180500,100
2023,90000,0
2023,70000,0
2023,199000,100
2023,159000,100
2023,350000,0
2023,80000,0
2023,240000,0
2023,160000,0
2023,145000,0
2023,115000,0
2023,107500,0
2023,96750,0
2023,174000,0
2023,104000,0
2023,275300,100
2023,183500,100
2023,250000,0
2023,225000,0
2023,174350,0
2023,126800,0
2023,284050,0
2023,193800,0
2023,300000,0
2023,200000,0
2023,232989,100
2023,140000,100
2023,85000,100
2023,204500,0
2023,142200,0
2023,147100,0
2023,90700,0
2023,140000,100
2023,95000,100
2023,204500,0
2023,138900,0
2023,168400,0
2023,105200,0
2023,205500,0
2023,132500,0
2023,147100,0
2023,90700,0
2023,247500,0
2023,172200,0
2023,192000,100
2023,138240,100
2023,168400,0
2023,105200,0
2023,150550,100
2023,116710,100
2023,180000,0
2023,162000,0
2023,226600,0
2023,140100,0
2023,147100,0
2023,90700,0
2023,175000,0
2023,120000,0
2023,147100,0
2023,90700,0
2023,168400,0
2023,105200,0
2023,125000,100
2023,100000,100
2023,198800,0
2023,105200,0
2023,115500,0
2023,73500,0
2023,150600,100
2023,120500,100
2023,183000,0
2023,140000,0
2023,167500,0
2023,106500,0
2023,175000,100
2023,125000,100
2023,239000,100
2023,149000,100
2023,128000,0
2023,81500,0
2023,185000,0
2023,122000,0
2023,202800,0
2023,104300,0
2023,181500,0
2023,127000,0
2023,186000,0
2023,138000,0
2023,185000,0
2023,122000,0
2023,196000,0
2023,142600,0
2023,205000,100
2023,150000,100
2023,140000,0
2023,112000,0
2023,139000,0
2023,85700,0
2023,3000000,50
2023,36000,100
2023,130000,0
2023,91270,0
2023,226600,0
2023,140100,0
2023,225000,0
2023,156400,0
2023,222200,0
2023,136000,0
2023,180000,0
2023,165000,0
2023,247000,100
2023,118440,100
2023,145000,0
2023,130000,0
2023,204500,0
2023,138900,0
2023,297300,100
2023,198200,100
2023,172200,100
2023,131200,100
2023,90000,100
2023,70000,100
2023,204500,100
2023,138900,100
2023,87500,100
2023,62500,100
2023,244000,0
2023,157000,0
2023,157550,0
2023,104650,0
2023,136000,100
2023,90600,100
2023,40000,100
2023,35000,100
2023,160000,100
2023,85000,100
2023,120350,100
2023,74400,100
2023,281000,0
2023,181000,0
2023,280600,0
2023,158600,0
2023,315300,100
2023,210200,100
2023,177000,0
2023,110000,0
2023,185000,0
2023,79600,0
2023,65000,100
2023,55000,100
2023,250000,0
2023,160000,0
2023,183200,0
2023,122200,0
2023,100000,0
2023,75000,0
2023,185000,0
2023,145000,0
2023,150000,100
2023,131000,100
2023,101000,100
2023,170000,0
2023,130000,0
2023,171050,100
2023,124400,100
2023,135000,100
2023,110000,100
2023,187000,100
2023,128000,100
2023,177000,0
2023,110000,0
2023,138000,0
2023,92000,0
2023,200000,0
2023,160000,0
2023,138000,100
2023,92000,100
2023,140000,100
2023,120000,100
2023,241300,0
2023,124100,0
2023,185000,100
2023,152000,100
2023,138000,0
2023,92000,0
2023,288000,100
2023,160000,100
2023,93918,0
2023,51962,0
2023,100000,100
2023,83913,100
2023,189750,0
2023,145000,0
2023,225500,0
2023,139400,0
2023,130000,100
2023,95000,100
2023,359170,0
2023,310270,0
2023,252000,100
2023,140000,100
2023,111024,100
2023,83280,100
2023,247500,0
2023,172200,0
2023,87500,100
2023,62500,100
2023,146000,100
2023,108000,100
2023,204500,0
2023,142200,0
2023,138000,0
2023,92000,0
2023,273000,0
2023,166500,0
2023,65000,0
2023,45000,0
2023,180000,100
2023,150000,100
2023,174000,0
2023,139000,0
2023,212800,0
2023,124100,0
2023,247500,0
2023,172200,0
2023,189750,100
2023,119213,100
2023,190000,100
2023,140000,100
2023,228830,0
2023,148590,0
2023,140000,100
2023,180514,100
2023,108308,100
2023,220000,0
2023,170000,0
2023,169000,0
2023,110600,0
2023,180514,100
2023,108308,100
2023,247300,100
2023,139700,100
2023,72000,100
2023,59565,100
2023,205500,0
2023,132500,0
2023,75000,100
2023,65000,100
2023,121000,0
2023,78000,0
2023,160000,0
2023,145000,0
2023,70000,100
2023,57826,100
2023,238000,100
2023,156000,100
2023,204500,0
2023,138900,0
2023,204500,100
2023,142200,100
2023,160000,0
2023,120000,0
2023,254000,0
2023,200000,0
2023,228000,0
2023,136000,0
2023,233300,0
2023,155500,0
2023,60000,100
2023,94000,0
2023,81900,0
2023,190000,0
2023,140000,0
2023,199000,0
2023,162000,0
2023,75000,0
2023,55000,0
2023,208000,100
2023,109500,100
2023,240000,0
2023,238530,0
2023,95000,0
2023,82000,0
2023,80000,0
2023,70000,0
2023,155000,100
2023,130000,100
2023,169000,0
2023,110600,0
2023,190000,0
2023,150000,0
2023,154700,0
2023,118900,0
2023,232960,0
2023,166400,0
2023,156000,0
2023,105000,0
2023,193000,100
2023,143000,100
2023,190000,0
2023,140000,0
2023,138860,0
2023,119610,0
2023,205485,0
2023,156560,0
2023,230000,0
2023,175000,0
2023,210600,100
2023,135000,100
2023,265000,100
2023,153000,100
2023,260000,0
2023,170000,0
2023,105000,0
2023,65000,0
2023,157550,0
2023,104650,0
2023,225000,0
2023,156400,0
2023,150000,100
2023,125000,100
2023,135000,100
2023,100000,100
2023,100000,100
2023,59000,100
2023,57000,0
2023,42000,0
2023,75000,100
2023,65000,100
2022,15000,100
2023,60000,0
2023,225000,0
2023,156400,0
2023,144100,100
2023,89100,100
2023,185900,0
2023,129300,0
2023,177000,0
2023,110000,0
2023,140000,0
2023,100000,0
2023,145000,100
2023,115000,100
2023,193600,0
2023,119700,0
2023,94000,100
2023,81900,100
2023,164000,100
2023,130000,100
2023,190000,0
2023,140000,0
2023,122000,50
2023,323300,0
2023,184700,0
2023,180000,0
2023,120000,0
2023,93918,0
2023,51962,0
2023,150000,100
2023,130000,100
2023,242000,0
2023,134000,0
2023,104000,0
2023,86000,0
2023,258800,0
2023,199200,0
2023,201000,0
2023,122000,0
2023,110000,100
2023,90000,100
2023,141100,0
2023,94100,0
2023,210000,100
2023,165000,100
2023,185900,0
2023,129300,0
2023,140000,0
2023,126000,0
2023,170000,100
2023,130000,100
2023,85000,100
2023,75000,100
2023,208500,0
2023,165000,0
2023,72000,50
2023,80000,100
2023,169000,0
2023,110600,0
2023,185900,0
2023,129300,0
2023,225000,0
2023,156400,0
2023,309000,0
2023,142000,0
2023,225000,100
2023,156400,100
2023,204500,0
2023,138900,0
2023,185900,0
2023,129300,0
2023,323300,0
2023,184700,0
2023,247500,0
2023,172200,0
2023,204500,0
2023,142200,0
2023,2000000,50
2023,135000,100
2023,110000,100
2023,180514,100
2023,108308,100
2023,118800,100
2023,75000,100
2023,145000,0
2023,130000,0
2023,180514,100
2023,108308,100
2023,193600,0
2023,119700,0
2023,130800,100
2023,87200,100
2023,215000,100
2023,150000,100
2023,247500,0
2023,172200,0
2023,50000,100
2023,40000,100
2023,204500,0
2023,142200,0
2023,169000,0
2023,110600,0
2023,204500,0
2023,142200,0
2023,238000,100
2023,173000,100
2023,225000,0
2023,156400,0
2023,204500,0
2023,142200,0
2023,225000,0
2023,156400,0
2023,185900,0
2023,129300,0
2023,205785,100
2023,123471,100
2023,299500,0
2023,245100,0
2023,153600,0
2023,106800,0
2023,40000,0
2023,66000,100
2023,125000,0
2023,90000,0
2023,290000,100
2023,226000,100
2023,222200,0
2023,136000,0
2023,161000,100
2023,151000,100
2023,49200,0
2023,36000,0
2023,136994,100
2023,101570,100
2023,214500,0
2023,150000,0
2023,150000,100
2023,120000,100
2023,278300,0
2023,205700,0
2023,185900,0
2023,167310,0
2023,114000,100
2023,100000,100
2023,260000,0
2023,136000,0
2023,162000,100
2023,111000,100
2023,225500,0
2023,139400,0
2023,225000,0
2023,156400,0
2023,177000,0
2023,110000,0
2023,120350,100
2023,74400,100
2023,194000,0
2023,161000,0
2023,30000,0
2023,184950,0
2023,119250,0
2023,178500,100
2023,136000,100
2023,189000,100
2023,159090,100
2023,91000,0
2023,82000,0
2023,149076,100
2023,82365,100
2023,192000,100
2023,164000,100
2023,175000,100
2023,125000,100
2023,194595,0
2023,158000,0
2023,240500,0
2023,123700,0
2023,212800,0
2023,111600,0
2023,257400,0
2023,193500,0
2023,305000,0
2023,245000,0
2023,205485,100
2023,156560,100
2023,168000,100
2023,78400,100
2023,260000,0
2023,175000,0
2023,130002,100
2023,71908,100
2023,212000,0
2023,132000,0
2023,177000,0
2023,110000,0
2023,164000,0
2023,130000,0
2023,185900,0
2023,129300,0
2023,248100,0
2023,145900,0
2023,148000,0
2023,92000,0
2023,248100,0
2023,145900,0
2023,155000,0
2023,38000,0
2023,218000,100
2023,115000,100
2023,104000,0
2023,86000,0
2023,235400,100
2023,108320,100
2023,95000,0
2023,82000,0
2023,152375,0
2023,94000,0
2023,115934,100
2023,81666,100
2023,110000,0
2023,79000,0
2023,273400,0
2023,182200,0
2023,160000,0
2023,112000,0
2023,285000,100
2023,154000,100
2023,220000,0
2023,170000,0
2023,174500,0
2023,113000,0
2023,225000,0
2023,125000,0
2023,200000,100
2023,180000,100
2023,250000,0
2023,125000,0
2023,110000,0
2023,90000,0
2023,275000,0
2023,200000,0
2023,275000,0
2023,200000,0
2023,258800,0
2023,199200,0
2023,177000,0
2023,136000,0
2023,110000,0
2023,80000,0
2023,115000,100
2023,75000,100
2023,138860,0
2023,122720,0
2023,140000,0
2023,126000,0
2023,231500,0
2023,118000,0
2023,299500,100
2023,249600,100
2023,185000,0
2023,79600,0
2023,866000,50
2023,193600,0
2023,119700,0
2023,240500,0
2023,123700,0
2023,120000,0
2023,110000,0
2023,100000,100
2023,75000,100
2023,297000,0
2023,138000,0
2023,135000,0
2023,105000,0
2023,267100,100
2023,167200,100
2023,202000,100
2023,140000,100
2023,174350,0
2023,126800,0
2023,258800,0
2023,199200,0
2023,188500,100
2023,117000,100
2023,150931,0
2023,143250,0
2023,330000,0
2023,204000,0
2023,247500,0
2023,172200,0
2023,200000,100
2023,160000,100
2023,205600,0
2023,105700,0
2023,324000,0
2023,159000,0
2023,231000,100
2023,157250,100
2023,240000,100
2023,157250,100
2023,232000,0
2023,108000,0
2023,145000,0
2023,130000,0
2023,277300,0
2023,213300,0
2023,180000,100
2023,135000,100
2023,209000,0
2023,135000,0
2023,260000,0
2023,136000,0
2023,209000,0
2023,135000,0
2023,184250,0
2023,167500,0
2023,95000,100
2023,85000,100
2023,230000,0
2023,175000,0
2023,90000,100
2023,75000,100
2023,154440,0
2023,68550,0
2023,90000,0
2023,60000,0
2023,226600,0
2023,140100,0
2023,169000,0
2023,110600,0
2023,171050,100
2023,124400,100
2023,225500,0
2023,139400,0
2023,226600,0
2023,140100,0
2023,162000,100
2023,111000,100
2023,40000,0
2023,34000,0
2023,136000,100
2023,104000,100
2023,80000,0
2023,52500,0
2023,150000,0
2023,115000,0
2023,253000,100
2023,156400,100
2023,300000,0
2023,235000,0
2023,223100,0
2023,114700,0
2023,172800,100
2023,110000,100
2023,95000,0
2023,70000,0
2023,180000,100
2023,120000,100
2023,152375,100
2023,94000,100
2023,183000,0
2023,125000,0
2023,185900,0
2023,129300,0
2023,120350,0
2023,74400,0
2023,134000,100
2023,120000,100
2023,52800,0
2023,40800,0
2023,258750,100
2023,172500,100
2023,254000,0
2023,200000,0
2023,153600,0
2023,106800,0
2023,230000,100
2023,196000,100
2023,185900,0
2023,129300,0
2023,128000,0
2023,81500,0
2023,220000,0
2023,150000,0
2023,226600,0
2023,140100,0
2023,248100,0
2023,145900,0
2023,155000,0
2023,109528,0
2023,287500,0
2023,207500,0
2023,248100,0
2023,145900,0
2023,134200,0
2023,103200,0
2023,240500,0
2023,123700,0
2023,192000,100
2023,164000,100
2023,269500,0
2023,166600,0
2023,160000,100
2023,93919,0
2023,51962,0
2023,93919,0
2023,51962,0
2023,180000,100
2023,115000,100
2023,186600,100
2023,119800,100
2023,160000,100
2023,75000,100
2023,200000,100
2023,115000,100
2023,280000,0
2023,200000,0
2023,260000,0
2023,136000,0
2023,383910,0
2023,315850,0
2023,235000,100
2023,204000,100
2023,254000,0
2023,200000,0
2023,198000,100
2023,132000,100
2023,141600,100
2023,94400,100
2023,135000,0
2023,108000,0
2023,209450,100
2023,167560,100
2021,185000,50
2020,164000,50
2023,122000,0
2023,94000,0
2023,80000,0
2023,52500,0
2023,238000,0
2023,149500,0
2023,258000,0
2023,202000,0
2023,186600,100
2023,116500,100
2023,220000,0
2023,160000,0
2023,222200,0
2023,136000,0
2023,228000,0
2023,136000,0
2023,50000,100
2023,35000,100
2023,175000,100
2023,145000,100
2023,195000,0
2023,140000,0
2023,180000,100
2023,165000,100
2023,220000,100
2023,190000,100
2023,105000,50
2023,160000,100
2023,70000,50
2023,167500,0
2023,106500,0
2023,146000,0
2023,97400,0
2023,278700,0
2023,159300,0
2023,226600,0
2023,140100,0
2023,323300,0
2023,184700,0
2023,135000,0
2023,108000,0
2023,55000,0
2023,170000,0
2023,120000,0
2023,166364,0
2023,116455,0
2023,145000,0
2023,125000,0
2023,184950,0
2023,119250,0
2023,95000,100
2023,76000,100
2023,80000,0
2023,52500,0
2023,160000,0
2023,131000,0
2023,168000,100
2023,130000,100
2023,250000,0
2023,140000,0
2023,145000,0
2023,115000,0
2023,222000,100
2023,166500,100
2023,205600,100
2023,105700,100
2023,136000,100
2023,104000,100
2023,138000,0
2023,67000,0
2023,211200,0
2023,176000,0
2023,230000,100
2023,135000,100
2023,80000,100
2023,60000,100
2023,200000,100
2023,180000,100
2023,360000,100
2023,155000,0
2023,139500,0
2023,128000,0
2023,81500,0
2023,200000,100
2023,120000,100
2023,126500,100
2023,78000,100
2023,157750,0
2023,104650,0
2023,176000,100
2023,133000,100
2023,120000,0
2023,100000,0
2023,70000,100
2023,40000,100
2023,190000,0
2023,158080,0
2023,182000,100
2023,150000,100
2023,171250,0
2023,113750,0
2023,252000,0
2023,129000,0
2023,231000,0
2023,200800,0
2023,250800,0
2023,167200,0
2023,250800,0
2023,167200,0
2023,159100,100
2023,120160,100
2023,140000,100
2023,110000,100
2023,165000,0
2023,149094,0
2023,290000,100
2023,247500,0
2023,172200,0
2023,175000,0
2023,130000,0
2023,225000,100
2023,156400,100
2023,260000,0
2023,136000,0
2023,85000,100
2023,72250,100
2023,162500,0
2023,130000,0
2023,145000,0
2023,130000,0
2023,205600,0
2023,105700,0
